50,100,150,200,250,300,350,400,450,500,550,600,650,700,750,800,850,900,950,1000,,Ship Length,LAT,LON,Engine Power,DWT,no. of engines,Vessel speed,Dmax
182.1870233,178.6379944,176.8833291,175.9619182,175.4088931,174.9112285,174.4144784,173.9182284,173.73457,173.2528146,172.7728241,172.2948175,171.8189637,171.3454092,170.8742926,170.4057532,169.9399357,169.4769933,169.017089,168.5603975,,229,14.94194,66.39699,12513.45843,103653.5595,1,11,-3889
142.413478,141.914218,141.4154656,140.9172149,140.4194648,139.9222148,139.4254648,138.9292148,138.4334922,137.9382434,137.4434948,136.9492462,136.4554979,135.9622497,135.4695017,134.9772539,134.4855064,133.9942591,133.503512,133.0132652,,295,11.70674,63.2093,22424.56199,248658.9758,1,7.1,-4315
175.6175361,171.2655576,168.8811505,167.6743894,167.0804813,166.5825066,166.0857565,165.5895065,165.6356487,165.1632034,164.6933399,164.2264116,163.7626831,163.3023766,162.8456963,162.3928425,161.9440186,161.4994357,161.0593146,160.6238862,,32,8.12665,76.08035,104.2612819,78.83204227,1,4.5,-1392
170.7766483,170.2738462,169.7742197,169.275727,168.777947,168.2806968,167.7839468,167.2876968,166.7932467,166.298055,165.803369,165.3091897,164.8155179,164.3223543,163.8296997,163.3375548,162.8459204,162.3547973,161.8641866,161.3740893,,170,5.667398,80.388,6244.186172,36536.92149,1,9.3,-3308
186.1014794,179.8595315,174.4296275,170.1132575,168.784776,168.2806977,167.7839468,167.2876968,169.076349,168.6601043,168.2504241,167.8482343,167.4540892,167.0683392,166.6912202,166.322901,165.9635081,165.6131391,165.2718692,164.939754,,190,7.174387,75.09212,8103.79646,54019.55148,1,3.3,-2730
154.0216027,153.5055396,153.0026331,152.5032317,152.0053394,151.5080883,151.0113383,150.5150883,150.0251014,149.5301098,149.0356434,148.5417066,148.0483031,147.5554359,147.0631084,146.5713239,146.0800858,145.589398,145.0992648,144.6096907,,190,13.56468,73.78288,8103.79646,54019.55148,1,12,-45
187.744858,181.2338061,174.9202173,167.8596285,164.8716103,164.3492262,163.8524726,163.3562226,167.6122696,167.2447753,166.8860178,166.5371786,166.1987916,165.8710373,165.5538986,165.2472465,164.9508875,164.6645899,164.3880995,164.1211479,,65,6.953535,79.85412,617.3260862,1135.769315,1,7.3,1
181.5203297,175.8897322,171.8529312,169.4944966,168.6998724,168.200332,167.7035816,167.2073316,167.8691228,167.4192397,166.9737312,166.533226,166.0981584,165.6688612,165.2456154,164.8286756,164.4182843,164.0146783,163.6180917,163.2287563,,147,5.8427,81.76936,4431.903021,21847.59116,1,15.2,-4049
152.1639908,151.6647408,151.1659908,150.6677408,150.1699908,149.6727408,149.1759908,148.6797408,148.1839908,147.6887408,147.1939908,146.6997408,146.2059908,145.7127408,145.2199908,144.7277408,144.2359908,143.7447408,143.2539908,142.7637408,,189,15.01783,71.7925,8004.43808,53029.12501,1,10.5,-1974
193.2795803,187.1426342,182.001696,178.2300021,177.0822136,176.5797345,176.0829838,175.5867338,176.8027803,176.370565,175.9439459,175.5237229,175.1104104,174.7043691,174.3058754,173.9151576,173.532416,173.1578319,172.7915722,172.4337908,,58,7.96063,83.01143,465.7556445,744.3126113,1,0.1,-3848
178.8851331,172.9670463,168.3540937,165.3601443,164.4242759,163.923589,163.4268385,162.9305885,164.0471618,163.6119443,163.1821268,162.7584824,162.3415147,161.931583,161.5289674,161.1339044,160.7466046,160.3672622,159.9960585,159.6331637,,330,6.556907,79.79273,28970.61139,365136.0205,1,9.7,-48
192.5411744,186.5045592,181.6169702,178.2476713,177.2155404,176.7140503,176.2172997,175.7210497,176.7228382,176.2840674,175.8504582,175.4227509,175.001435,174.5868664,174.1793283,173.7790648,173.3862974,173.0012336,172.6240709,172.2549969,,143,6.329155,78.38779,4151.591753,19807.97814,1,11.3,-2722
140.1848091,139.6855591,139.1868091,138.6885591,138.1908091,137.6935591,137.1968091,136.7005591,136.2048091,135.7095591,135.2148091,134.7205591,134.2268091,133.7335591,133.2408091,132.7485591,132.2568091,131.7655591,131.2748091,130.7845591,,333,12.98517,71.8102,29574.13537,376605.165,1,9.4,-1670
153.7522832,153.2514782,152.7523446,152.2539884,151.7562253,151.2589752,150.7622252,150.2659752,149.7711948,149.2759883,148.7812861,148.2870888,147.7933971,147.3002116,146.8075327,146.3153611,145.8236973,145.332542,144.8418959,144.3517598,,28,10.84288,74.56834,74.0535724,47.18861253,1,0.1,-2045
156.9142026,156.4149526,155.9162026,155.4179526,154.9202026,154.4229526,153.9262026,153.4299526,152.9342026,152.4389526,151.9442026,151.4499526,150.9562026,150.4629526,149.9702026,149.4779526,148.9862026,148.4949526,148.0042026,147.5139526,,64,7.426548,76.31776,594.165032,1072.454364,1,5.4,-1638
193.1507127,186.7063239,180.634346,174.5739663,172.3936018,171.8810088,171.3842566,170.8880066,173.7894733,173.3987214,173.0158157,172.6418367,172.2773498,171.9226372,171.5778203,171.2429262,170.9179236,170.6027433,170.2972887,170.001442,,78,7.692012,76.83975,965.692624,2222.166307,1,0.1,-121
197.440241,190.8910795,184.4312975,176.5935596,172.6651553,172.1287842,171.6320286,171.1357786,175.9386678,175.5786645,175.227629,174.886769,174.5566019,174.2372699,173.9287074,173.6307329,173.3430998,173.0655254,172.7977072,172.5393328,,241,12.63418,74.75097,14083.45411,123760.4733,1,12.3,-40
182.1870233,178.6379944,176.8833291,175.9619182,175.4088931,174.9112285,174.4144784,173.9182284,173.73457,173.2528146,172.7728241,172.2948175,171.8189637,171.3454092,170.8742926,170.4057532,169.9399357,169.4769933,169.017089,168.5603975,,245,4.837107,74.86095,14629.42705,131026.507,1,13.7,-2676
140.7718715,140.2726215,139.7738715,139.2756215,138.7778715,138.2806215,137.7838715,137.2876215,136.7918715,136.2966215,135.8018715,135.3076215,134.8138715,134.3206215,133.8278715,133.3356215,132.8438715,132.3526215,131.8618715,131.3716215,,295,3.902733,70.9079,22424.56199,248658.9758,1,7.1,-4134
193.7944682,187.3464897,181.2619297,175.1560052,172.9455362,172.4326104,171.9358582,171.4396082,174.3541505,173.9636602,173.5810276,173.2073345,172.8431462,172.4887439,172.1442476,171.8096826,171.485016,171.1701768,170.8650665,170.5695655,,29,10.43726,64.81796,81.03702787,54.01861487,1,0.1,-4388
179.4623646,173.4629893,168.6643909,165.4229517,164.4247936,163.9235891,163.4268385,162.9305885,164.1941569,163.7633509,163.3382318,162.9196116,162.5080094,162.1037862,161.7072159,161.318523,160.9379023,160.5655288,160.2015622,159.8461485,,250,11.11545,65.50423,15327.89857,140521.2854,1,12.2,-4311
154.0152651,153.5039858,153.0022639,152.5031908,152.0053391,151.5080883,151.0113383,150.5150883,150.0238192,149.5287702,149.0342408,148.5402344,148.0467538,147.5538015,147.0613801,146.5694921,146.0781402,145.5873275,145.0970572,144.607333,,143,6.337343,79.203,4151.591753,19807.97814,1,11.5,-2704
197.2896892,190.7778595,184.4613481,177.3867445,174.3847568,173.8621866,173.365433,172.869183,176.6293762,176.2542105,175.8875169,175.5304472,175.1835493,174.8470402,174.5209512,174.2052061,173.8996657,173.6041518,173.3184608,173.0423723,,65,14.94065,66.39691,617.3260862,1135.769315,1,7,-3889
154.9570562,154.4578062,153.9590562,153.4608062,152.9630562,152.4658062,151.9690562,151.4728062,150.9770562,150.4818062,149.9870562,149.4928062,148.9990562,148.5058062,148.0130562,147.5208062,147.0290562,146.5378062,146.0470562,145.5568062,,275,12.27283,60.1646,19089.19479,195298.8121,1,12.5,-4381
141.8848713,141.3856213,140.8868713,140.3886213,139.8908713,139.3936213,138.8968713,138.4006213,137.9048713,137.4096213,136.9148713,136.4206213,135.9268713,135.4336213,134.9408713,134.4486213,133.9568713,133.4656213,132.9748713,132.4846213,,69,9.166133,75.41777,715.0929347,1415.995646,1,0.1,-973
157.1168662,156.6176162,156.1188662,155.6206162,155.1228662,154.6256162,154.1288662,153.6326162,153.1368662,152.6416162,152.1468662,151.6526162,151.1588662,150.6656162,150.1728662,149.6806162,149.1888662,148.6976162,148.2068662,147.7166162,,31,10.71704,65.23465,96.13543527,69.79807301,1,0.1,-4356
152.1639908,151.6647408,151.1659908,150.6677408,150.1699908,149.6727408,149.1759908,148.6797408,148.1839908,147.6887408,147.1939908,146.6997408,146.2059908,145.7127408,145.2199908,144.7277408,144.2359908,143.7447408,143.2539908,142.7637408,,79,9.391017,72.43117,996.207536,2328.321354,1,0.1,-1901
196.8367196,190.2784564,183.7828241,175.7265774,171.454243,170.9119376,170.4151812,169.9189312,175.1265464,174.7715035,174.4255664,174.0899588,173.7651859,173.4513634,173.148393,172.8560581,172.5740774,172.3021349,172.0398974,171.7870245,,58,9.599185,71.74258,465.7556445,744.3126113,1,0.1,-2856
173.4664625,170.6047427,169.2532818,168.4860229,167.9538426,167.456335,166.959585,166.463335,166.2213134,165.7371107,165.2544507,164.7735147,164.2944438,163.8173614,163.3423848,162.8696329,162.3992297,161.9313073,161.466007,161.0034807,,226,4.119397,73.49534,12136.79877,99008.94071,1,14.2,-40
211.227308,204.616147,197.9045103,188.1728251,177.108733,176.2613578,175.7645562,175.2683062,185.818978,185.4997123,185.1902017,184.8917603,184.6047821,184.3291781,184.064609,183.8106118,183.5666694,183.3322506,183.106831,182.8899047,,180,5.86695,82.53185,7140.540267,44680.16785,1,8.1,-4064
211.0704762,204.4565463,197.7332266,187.8865246,175.168533,174.1318285,173.6349973,173.1387473,185.2374327,184.9225753,184.6175113,184.323564,184.0411118,183.77004,183.5099802,183.2604404,183.0208776,182.7907374,182.5694761,182.356572,,323,12.63493,74.75063,27588.56782,339321.9243,1,15.4,-40
178.8851331,172.9670463,168.3540937,165.3601443,164.4242759,163.923589,163.4268385,162.9305885,164.0471618,163.6119443,163.1821268,162.7584824,162.3415147,161.931583,161.5289674,161.1339044,160.7466046,160.3672622,159.9960585,159.6331637,,280,5.714493,80.72715,19895.66975,207805.0188,1,17.8,-2385
170.7720733,170.2727277,169.7739541,169.2756976,168.7779468,168.2806968,167.7839468,167.2876968,166.7920331,166.296787,165.8020412,165.3077959,164.8140511,164.3208069,163.8280632,163.3358202,162.8440778,162.3528363,161.8620955,161.3718557,,143,13.15117,71.46575,4151.591753,19807.97814,1,11.3,-1673
193.7949313,187.3423406,181.2415467,175.0759437,172.8252227,172.3118482,171.8150959,171.3188459,174.2892607,173.8998794,173.5184041,173.1459222,172.7829982,172.4299092,172.0867692,171.7535964,171.4303505,171.1169525,170.8132965,170.5192553,,190,11.49121,65.03905,8103.79646,54019.55148,1,2.1,-4259
140.1848091,139.6855591,139.1868091,138.6885591,138.1908091,137.6935591,137.1968091,136.7005591,136.2048091,135.7095591,135.2148091,134.7205591,134.2268091,133.7335591,133.2408091,132.7485591,132.2568091,131.7655591,131.2748091,130.7845591,,248,11.92847,74.60254,15046.37219,136667.7007,1,12.3,-110
154.0152651,153.5039858,153.0022639,152.5031908,152.0053391,151.5080883,151.0113383,150.5150883,150.0238192,149.5287702,149.0342408,148.5402344,148.0467538,147.5538015,147.0613801,146.5694921,146.0781402,145.5873275,145.0970572,144.607333,,28,10.84393,74.56767,74.0535724,47.18861253,1,0.1,-2045
148.7489505,148.2497005,147.7509505,147.2527005,146.7549505,146.2577005,145.7609505,145.2647005,144.7689505,144.2737005,143.7789505,143.2847005,142.7909505,142.2977005,141.8049505,141.3127005,140.8209505,140.3297005,139.8389505,139.3487005,,65,6.960333,79.8536,617.3260862,1135.769315,1,7,-2
169.6908905,169.1916405,168.6928905,168.1946405,167.6968905,167.1996405,166.7028905,166.2066405,165.7108905,165.2156405,164.7208905,164.2266405,163.7328905,163.2396405,162.7468905,162.2546405,161.7628905,161.2716405,160.7808905,160.2906405,,47,8.233717,81.7476,275.7330189,339.0403213,1,0.1,-2469
186.6599695,180.374249,174.8157501,170.2196367,168.7857407,168.2806979,167.7839468,167.2876968,169.2577197,168.846099,168.4412993,168.0442785,167.6555972,167.2755977,166.9044993,166.5424484,166.1895458,165.8458611,165.5114396,165.1863061,,177,11.63566,73.69034,6864.64544,42115.82898,1,0.1,-2050
205.1861723,198.6025711,192.0051399,183.2488695,177.4660653,176.8911967,176.3944356,175.8981856,182.0813229,181.7364793,181.4009884,181.0761037,180.7623021,180.4596429,180.1679595,179.8869632,179.6163024,179.355595,179.1044475,178.8624656,,190,6.673831,77.47145,8103.79646,54019.55148,1,12.2,-2349
156.9215815,156.416757,155.916631,155.418,154.920203,154.4229526,153.9262026,153.4299526,152.9365809,152.4414376,151.9468047,151.452684,150.959077,150.4659851,149.9734096,149.4813518,148.9898132,148.4987954,148.0083002,147.5183294,,337,7.015792,79.77425,30389.32922,392283.3346,1,12.6,-22
193.4402413,186.9566565,180.7447026,174.1400897,171.5621536,171.0449709,170.5482181,170.0519681,173.4789075,173.0980625,172.7254753,172.3622735,172.0090131,171.6659366,171.3331093,171.0104936,170.6979902,170.3954605,170.1027397,169.8196438,,78,6.917783,78.13772,965.692624,2222.166307,1,5.5,-2444
175.4550654,174.9558154,174.4570654,173.9588154,173.4610654,172.9638154,172.4670654,171.9708154,171.4750654,170.9798154,170.4850654,169.9908154,169.4970654,169.0038154,168.5110654,168.0188154,167.5270654,167.0358154,166.5450654,166.0548154,,228,12.58421,74.36614,12387.20375,102088.8023,1,12.3,-92
152.4400102,151.9407602,151.4420102,150.9437602,150.4460102,149.9487602,149.4520102,148.9557602,148.4600102,147.9647602,147.4700102,146.9757602,146.4820102,145.9887602,145.4960102,145.0037602,144.5120102,144.0207602,143.5300102,143.0397602,,259,11.55193,63.48127,16630.16035,158804.5138,1,0.1,-4315
182.4052904,178.2365171,176.0148587,174.8877293,174.3055411,173.8076556,173.3109055,172.8146555,172.7518856,172.2750917,171.8005037,171.3284138,170.859044,170.3925834,169.9292085,169.4690943,169.0124205,168.5593752,168.1101571,167.6649762,,59,8.514836,74.21458,485.9140093,793.1536328,1,0.1,-2821
154.7232017,154.2239517,153.7252017,153.2269517,152.7292017,152.2319517,151.7352017,151.2389517,150.7432017,150.2479517,149.7532017,149.2589517,148.7652017,148.2719517,147.7792017,147.2869517,146.7952017,146.3039517,145.8132017,145.3229517,,274,4.191438,73.4752,18930.07975,192862.0829,1,7.9,-89
154.0152651,153.5039858,153.0022639,152.5031908,152.0053391,151.5080883,151.0113383,150.5150883,150.0238192,149.5287702,149.0342408,148.5402344,148.0467538,147.5538015,147.0613801,146.5694921,146.0781402,145.5873275,145.0970572,144.607333,,68,8.376302,76.99159,689.8778273,1341.765027,1,0.1,16
195.1001901,188.5403623,182.0385294,173.9431595,169.6043123,169.060803,168.5640464,168.0677964,173.4526039,173.0995897,172.7557343,172.4222679,172.0996901,171.7881056,171.4874027,171.1973505,170.9176534,170.6479821,170.3879911,170.1373289,,65,14.93943,66.39684,617.3260862,1135.769315,1,7,-3889
153.7502252,153.2509752,152.7522252,152.2539752,151.7562252,151.2589752,150.7622252,150.2659752,149.7702252,149.2749752,148.7802252,148.2859752,147.7922252,147.2989752,146.8062252,146.3139752,145.8222252,145.3309752,144.8402252,144.3499752,,200,6.941705,77.36033,9134.718507,64648.87033,1,15.2,-1582
193.2795803,187.1426342,182.001696,178.2300021,177.0822136,176.5797345,176.0829838,175.5867338,176.8027803,176.370565,175.9439459,175.5237229,175.1104104,174.7043691,174.3058754,173.9151576,173.532416,173.1578319,172.7915722,172.4337908,,64,10.65277,74.53849,594.165032,1072.454364,1,0.1,-2152
144.3673713,143.8681213,143.3693713,142.8711213,142.3733713,141.8761213,141.3793713,140.8831213,140.3873713,139.8921213,139.3973713,138.9031213,138.4093713,137.9161213,137.4233713,136.9311213,136.4393713,135.9481213,135.4573713,134.9671213,,330,12.14593,74.82825,28970.61139,365136.0205,1,9.7,-58
152.4471522,151.9425066,151.4424249,150.9438061,150.4460105,149.9487602,149.4520102,148.9557602,148.4625389,147.9674024,147.4727768,146.9786643,146.4850664,145.9919845,145.49942,145.0073744,144.5158492,144.024846,143.5343669,143.0444138,,36,10.01674,74.82108,140.7289661,123.621336,1,0.1,-2289
169.7769589,169.2777088,168.7789588,168.2807088,167.7829588,167.2857088,166.7889588,166.2927088,165.7969593,165.3017093,164.8069594,164.3127094,163.8189594,163.3257095,162.8329595,162.3407096,161.8489596,161.3577097,160.8669597,160.3767098,,59,7.271783,82.07139,485.9140093,793.1536328,1,6.8,-1647
154.9570562,154.4578062,153.9590562,153.4608062,152.9630562,152.4658062,151.9690562,151.4728062,150.9770562,150.4818062,149.9870562,149.4928062,148.9990562,148.5058062,148.0130562,147.5208062,147.0290562,146.5378062,146.0470562,145.5568062,,178,7.1254,76.46903,6955.94264,42958.80336,1,0.9,-1769
184.10351,179.2820669,176.4133199,174.9408047,174.305944,173.8076557,173.3109055,172.8146555,172.931562,172.4618819,171.9950176,171.5313599,171.0711987,170.6147751,170.1623086,169.7140128,169.2701031,168.8308017,168.3963393,167.9669564,,69,9.164433,75.41912,715.0929347,1415.995646,1,0.1,-973
155.4142679,154.9150174,154.4162673,153.9180173,153.4202673,152.9230173,152.4262673,151.9300173,151.4342694,150.9390195,150.4442696,149.9500197,149.4562698,148.9630199,148.4702701,147.9780203,147.4862705,146.9950207,146.5042709,146.0140211,,274,4.191432,73.47519,18930.07975,192862.0829,1,8.4,-89
190.5643567,184.5113139,179.5836335,176.1545926,175.1061476,174.6045197,174.107769,173.611519,174.6968803,174.2607062,173.8298685,173.4051316,172.9869956,172.5758189,172.1718828,171.7754259,171.3866618,171.0057886,170.6329922,170.2684475,,71,6.473572,78.70634,767.08453,1573.196688,1,1.8,-2609
151.5966359,151.0973859,150.5986359,150.1003859,149.6026359,149.1053859,148.6086359,148.1123859,147.6166359,147.1213859,146.6266359,146.1323859,145.6386359,145.1453859,144.6526359,144.1603859,143.6686359,143.1773859,142.6866359,142.1963859,,289,5.583704,80.95773,21393.24557,231703.8244,1,9.6,-3319
173.3361998,172.8369498,172.3381998,171.8399498,171.3421998,170.8449498,170.3481998,169.8519498,169.3561998,168.8609498,168.3661998,167.8719498,167.3781998,166.8849498,166.3921998,165.8999498,165.4081998,164.9169498,164.4261998,163.9359498,,56,6.91755,78.13818,426.9081682,653.1604565,1,0.1,-2444
176.6332507,171.2602751,167.6553555,165.6745001,164.9526974,164.4537334,163.9569832,163.4607332,163.9825872,163.5278627,163.0771503,162.6310253,162.1898922,161.754068,161.3238259,160.8994183,160.4810896,160.0690819,159.663638,159.2650016,,225,11.40543,73.51785,12012.6473,97493.638,1,0.1,-2131
154.2444577,153.7452077,153.2464577,152.7482077,152.2504577,151.7532077,151.2564577,150.7602077,150.2644577,149.7692077,149.2744577,148.7802077,148.2864577,147.7932077,147.3004577,146.8082077,146.3164577,145.8252077,145.3344577,144.8442077,,148,12.58351,74.36653,4503.577273,22379.7183,1,10.7,-92
189.2085625,183.0040726,177.6802829,173.5762365,172.3218068,171.818392,171.3216411,170.8253911,172.3680256,171.9451834,171.5285213,171.1189161,170.716909,170.3228584,169.9370204,169.5595918,169.1907327,168.8305782,168.4792438,168.1368277,,66,9.0361,73.21825,640.9968834,1201.716611,1,0.3,-1986
190.6783262,184.3077343,178.4844854,173.2164548,171.4864861,170.9786045,170.481853,169.985603,172.3146797,171.9116497,171.5158888,171.1284095,170.749779,170.3803192,170.0202129,169.6695609,169.3284122,168.9967812,168.6746558,168.3620022,,240,4.416795,74.09977,13948.73477,121988.9271,1,11,-2464
175.6537165,171.9756526,170.1330515,169.1752871,168.6172224,168.1195198,167.6227697,167.1265197,167.0076551,166.5285769,166.0515031,165.5766927,165.1043439,164.6346268,164.1677014,163.703727,163.2428684,162.7852989,162.3312022,161.8807736,,227,5.831733,81.05455,12261.65071,100540.6291,1,11.4,-1140
192.6534242,186.2554744,180.3421588,174.8086932,172.9418712,172.4326099,171.9358582,171.4396082,173.9032412,173.5032479,173.1106734,172.726548,172.3514396,171.9856614,171.629382,171.2826847,170.9455993,170.6181199,170.3002137,169.9918259,,188,4.960972,73.46191,7905.755653,52051.50228,1,8.6,-19
177.6033512,177.1041012,176.6053512,176.1071012,175.6093512,175.1121012,174.6153512,174.1191012,173.6233512,173.1281012,172.6333512,172.1391012,171.6453512,171.1521012,170.6593512,170.1671012,169.6753512,169.1841012,168.6933512,168.2031012,,250,11.34538,65.92033,15327.89857,140521.2854,1,11.8,-4297
154.0192819,153.5049704,153.0024979,152.5032167,152.0053393,151.5080883,151.0113383,150.5150883,150.0246439,149.5296319,149.035143,148.5411813,148.0477503,147.5548528,147.0624918,146.5706703,146.0793916,145.5886593,145.0984772,144.6088495,,299,10.57872,71.75688,23126.79712,260430.2472,1,0.1,-1576
160.3644792,159.8652292,159.3664792,158.8682292,158.3704792,157.8732292,157.3764792,156.8802292,156.3844792,155.8892292,155.3944792,154.9002292,154.4064792,153.9132292,153.4204792,152.9282292,152.4364792,151.9452292,151.4544792,150.9642292,,65,7.03528,79.84513,617.3260862,1135.769315,1,7.2,-2
193.4931325,186.9267507,180.3988242,172.1341974,167.4876809,166.938352,166.4415946,165.9453446,171.756189,171.4077234,171.0685285,170.7398477,170.4221682,170.1155699,169.8199103,169.5349265,169.2602913,168.9956461,168.7406181,168.4948315,,97,10.84503,74.567,1640.050993,4918.17768,1,0.1,-2045
191.8719789,185.4956204,179.6535886,174.3319711,172.5753827,172.0672361,171.5704846,171.0742346,173.3983198,172.9951752,172.5992941,172.2116882,171.8329245,171.4633254,171.1030742,170.7522723,170.4109695,170.0791808,169.7568951,169.4440791,,174,3.755417,83.72823,6594.750637,39656.62541,1,15.8,-4188
196.8367196,190.2784564,183.7828241,175.7265774,171.454243,170.9119376,170.4151812,169.9189312,175.1265464,174.7715035,174.4255664,174.0899588,173.7651859,173.4513634,173.148393,172.8560581,172.5740774,172.3021349,172.0398974,171.7870245,,244,5.954797,81.73426,14491.86839,129182.8195,1,11.7,-3498
188.9468101,182.6927994,177.2279642,172.8381758,171.482925,170.978604,170.481853,169.985603,171.7292041,171.3117797,170.9008528,170.4973407,170.1017955,169.7145697,169.3359031,168.9659696,168.6049021,168.2528052,167.9097615,167.5758343,,226,3.9034,70.90972,12136.79877,99008.94071,1,14.2,-4134
197.8418734,191.2540192,184.6392055,175.7494102,169.5701755,168.9846593,168.4878967,167.9916467,175.0456605,174.7081605,174.3801603,174.0629326,173.756932,173.4621758,173.1784477,172.9054078,172.6426551,172.3897621,172.1462945,171.9118225,,227,11.70601,61.87926,12261.65071,100540.6291,1,11.3,-4328
207.3204719,200.7232578,194.0698813,184.8662473,177.5147515,176.8912037,176.3944356,175.8981856,183.3872416,183.0528901,182.7280938,182.414133,182.1114521,181.8200506,181.5396905,181.2700103,181.0105883,180.760978,180.5207285,180.2893956,,199,5.80905,80.21729,9028.560607,63525.18868,1,16.1,-1007
196.9700106,190.3889955,183.8020918,175.1244865,169.5542148,168.984657,168.4878967,167.9916467,174.512743,174.1709268,173.8385269,173.5168052,173.2062294,172.9068417,172.6184548,172.3407591,172.0733824,171.8159236,171.5679721,171.3291187,,337,7.015843,79.77425,30389.32922,392283.3346,1,13.4,-22
183.0765359,178.6309796,176.158236,174.9063427,174.3056818,173.8076557,173.3109055,172.8146555,172.8180737,172.343936,171.872235,171.4033006,170.9373813,170.4746867,170.015411,169.5597452,169.1078843,168.6600311,168.2163988,167.7772113,,199,5.828,80.3455,9028.560607,63525.18868,1,15.7,-874
205.5448166,198.9360146,192.2343005,182.5977305,172.5222912,171.7555413,171.258752,170.762502,180.8476802,180.52675,180.215558,179.9154148,179.6267202,179.3493952,179.0831113,178.8274164,178.5818038,178.345751,178.1187411,177.9002747,,274,11.70782,63.20411,18930.07975,192862.0829,1,8.1,-4318
173.3361998,172.8369498,172.3381998,171.8399498,171.3421998,170.8449498,170.3481998,169.8519498,169.3561998,168.8609498,168.3661998,167.8719498,167.3781998,166.8849498,166.3921998,165.8999498,165.4081998,164.9169498,164.4261998,163.9359498,,239,8.12245,76.08295,13814.7239,120235.1644,1,16.6,-1405
166.9449832,166.4457332,165.9469832,165.4487332,164.9509832,164.4537332,163.9569832,163.4607332,162.9649832,162.4697332,161.9749832,161.4807332,160.9869832,160.4937332,160.0009832,159.5087332,159.0169832,158.5257332,158.0349832,157.5447332,,225,11.45742,64.56406,12012.6473,97493.638,1,0.1,-4297
195.9990696,189.4282863,182.8827251,174.4992522,169.6149287,169.0608045,168.5640464,168.0677964,173.9645498,173.616948,173.2786371,172.9508628,172.6341101,172.3284537,172.0337456,171.7497166,171.4760339,171.2123329,170.9582361,170.7133631,,148,10.31106,74.54652,4503.577273,22379.7183,1,0.1,-2353
183.7145307,177.5787704,172.4409501,168.6745925,167.5284302,167.0259652,166.5292145,166.0329645,167.5214835,167.0971378,166.6788816,166.2675799,165.8637702,165.4678121,165.0799656,164.7004332,164.3293821,163.9669556,163.6132778,163.2684562,,200,6.941955,77.35962,9134.718507,64648.87033,1,15.6,-1582
184.2765741,178.2793249,173.48573,170.2512927,169.2549589,168.7537696,168.257019,167.760769,168.8904251,168.4556066,168.0262143,167.6030251,167.186544,166.7771307,166.3750647,165.9805817,165.5938907,165.2151844,164.8446424,164.4824326,,175,6.09707,79.60576,6684.050253,40464.83247,1,11.9,-2673
148.0382925,147.5390425,147.0402925,146.5420425,146.0442925,145.5470425,145.0502925,144.5540425,144.0582925,143.5630425,143.0682925,142.5740425,142.0802925,141.5870425,141.0942925,140.6020425,140.1102925,139.6190425,139.1282925,138.6380425,,196,6.76855,78.57864,8714.183,60236.288,1,11,-2510
170.7719468,170.2726968,169.7739468,169.2756968,168.7779468,168.2806968,167.7839468,167.2876968,166.7919468,166.2966968,165.8019468,165.3076968,164.8139468,164.3206968,163.8279468,163.3356968,162.8439468,162.3526968,161.8619468,161.3716968,,45,7.643693,77.48882,247.2359235,287.862802,1,0.1,-76
183.6666612,177.6138334,172.6866813,169.2584364,168.2102106,167.7085846,167.2118339,166.7155839,167.9840402,167.5533783,167.1284125,166.709956,166.2985284,165.8944907,165.4981166,165.1096302,164.7292256,164.3570772,163.993344,163.6381711,,190,7.125953,76.46764,8103.79646,54019.55148,1,0.3,-1769
156.0762151,155.5762854,155.0773678,154.5790714,154.0813157,153.5840656,153.0873156,152.5910656,152.095814,151.6005864,151.1058609,150.6116381,150.117918,149.6247012,149.1319878,148.6397781,148.1480724,147.6568711,147.1661745,146.675983,,183,6.41555,77.94921,7422.456653,47352.14884,1,11.6,-2677
175.7628111,170.623769,167.3580072,165.6295023,164.9523486,164.4537334,163.9569832,163.4607332,163.8378998,163.3779969,162.921705,162.4695388,162.0218673,161.578986,161.1411548,160.7086184,160.2816175,159.8603942,159.4451944,159.0362683,,74,6.335888,79.2058,849.0106073,1831.841365,1,4.3,-2704
173.5362181,173.0369681,172.5382181,172.0399681,171.5422181,171.0449681,170.5482181,170.0519681,169.5562181,169.0609681,168.5662181,168.0719681,167.5782181,167.0849681,166.5922181,166.0999681,165.6082181,165.1169681,164.6262181,164.1359681,,148,5.8073,80.94247,4503.577273,22379.7183,1,10.4,-1657
168.7090301,168.2097801,167.7110301,167.2127801,166.7150301,166.2177801,165.7210301,165.2247801,164.7290301,164.2337801,163.7390301,163.2447801,162.7510301,162.2577801,161.7650301,161.2727801,160.7810301,160.2897801,159.7990301,159.3087801,,228,8.598612,68.08546,12387.20375,102088.8023,1,0.1,-4521
206.3258675,199.7328355,193.0967418,184.0369183,177.272609,176.6694338,176.1726686,175.6764186,182.6977264,182.3599766,182.031722,181.7142347,181.40797,181.1129469,180.8289505,180.5556427,180.2926243,180.0394691,179.7957443,179.5610212,,166,11.4921,65.03664,5904.195775,33593.81389,1,0.1,-4259
